Product_ID,Product_Name,Category,Price,Brand
697,Camera,Electronics,350.4,TrendyFashion
698,Perfume,Beauty,22.75,SportMax
699,T-shirt,Clothing,27.5,ElegantLife
700,Jacket,Outerwear,46.54,ModernTech
701,T-shirt,Clothing,25.98,QualityPlus
702,Perfume Pro,Beauty,27.54,QualityPlus
703,Perfume Mini,Beauty,22.97,ClassicBrand
704,Laptop,Electronics,89.92,ComfortWear
705,Belt,Accessories,20.86,TechCorp
706,Jacket Plus,Outerwear,113.72,UrbanStyle
707,Phone,Electronics,142.85,ComfortWear
708,Backpack,Bags,59.61,ModernTech
709,Jewelry,Accessories,55.31,ClassicBrand
710,Jeans,Clothing,59.88,ComfortWear
711,Book,Media,5.98,ElegantLife
712,Tablet,Electronics,409.73,TrendyFashion
713,Socks,Accessories,66.51,ClassicBrand
714,Watch,Accessories,17.36,TrendyFashion
715,Dress,Clothing,71.78,QualityPlus
716,Belt,Accessories,92.88,SportMax
717,Belt,Accessories,15.5,SportMax
718,Backpack,Bags,51.3,ClassicBrand
719,Sunglasses,Accessories,82.56,TrendyFashion
720,Dress Mini,Clothing,63.64,SportMax
721,Laptop,Electronics,133.03,ModernTech
722,Hat Pro,Accessories,28.84,SportMax
723,Sunglasses,Accessories,43.34,ClassicBrand
724,Tablet Mini,Electronics,268.04,UrbanStyle
725,Dress,Clothing,55.19,TrendyFashion
726,Hat,Accessories,43.2,StyleBrand
727,Perfume Mini,Beauty,35.81,UrbanStyle
728,Belt Max,Accessories,77.27,UrbanStyle
729,Watch Lite,Accessories,13.3,ClassicBrand
730,T-shirt,Clothing,31.41,TrendyFashion
731,Socks,Accessories,74.2,ModernTech
732,Tablet,Electronics,452.84,ClassicBrand
733,Boots Pro,Footwear,91.4,ElegantLife
734,Sneakers Pro,Footwear,93.85,QualityPlus
735,Socks,Accessories,19.65,ModernTech
736,Socks,Accessories,50.27,TechCorp
737,Laptop Plus,Electronics,289.68,ClassicBrand
738,Jeans Mini,Clothing,30.76,TechCorp
739,Jacket Mini,Outerwear,83.08,ElegantLife
740,Camera,Electronics,219.78,ClassicBrand
741,Hat,Accessories,11.81,TrendyFashion
742,Backpack,Bags,55.6,StyleBrand
743,Headphones,Electronics,145.15,SportMax
744,T-shirt,Clothing,36.29,ElegantLife
745,Perfume Max,Beauty,20.39,UrbanStyle
746,Phone,Electronics,450.74,TrendyFashion
747,Laptop Lite,Electronics,317.12,StyleBrand
748,Tablet,Electronics,355.6,ElegantLife
749,T-shirt,Clothing,66.3,SportMax
750,Headphones,Electronics,274.3,SportMax
751,Boots,Footwear,40.43,QualityPlus
752,T-shirt,Clothing,49.91,SportMax
753,Belt,Accessories,62.82,TechCorp
754,Headphones Mini,Electronics,385.45,SportMax
755,Boots,Footwear,81.8,StyleBrand
756,Boots,Footwear,45.31,ElegantLife
757,Belt,Accessories,35.54,ComfortWear
758,Headphones,Electronics,213.39,QualityPlus
759,Book,Media,21.15,ClassicBrand
760,Backpack,Bags,79.22,UrbanStyle
761,Jewelry,Accessories,42.05,StyleBrand
762,Camera Mini,Electronics,493.93,ElegantLife
763,Jacket,Outerwear,136.92,TechCorp
764,Camera,Electronics,156.75,UrbanStyle
765,Hat,Accessories,19.16,ComfortWear
766,Camera Lite,Electronics,118.79,ClassicBrand
767,Perfume Mini,Beauty,26.07,ClassicBrand
768,Headphones,Electronics,122.31,TechCorp
769,Camera,Electronics,133.96,ModernTech
770,Jeans,Clothing,33.53,TrendyFashion
771,Boots,Footwear,50.8,TechCorp
772,T-shirt,Clothing,73.29,UrbanStyle
773,Jeans,Clothing,20.22,ModernTech
774,Sneakers,Footwear,92.94,TrendyFashion
775,Sneakers Max,Footwear,79.25,ClassicBrand
776,Socks,Accessories,98.41,ComfortWear
777,Phone,Electronics,100.42,ElegantLife
778,Laptop,Electronics,229.04,ClassicBrand
779,Laptop Mini,Electronics,486.26,ModernTech
780,Hat Mini,Accessories,87.9,ElegantLife
781,Laptop Lite,Electronics,417.68,TrendyFashion
782,T-shirt,Clothing,31.76,TechCorp
783,Headphones,Electronics,126.9,TrendyFashion
784,Laptop Plus,Electronics,350.89,UrbanStyle
785,Hat Pro,Accessories,93.64,SportMax
786,Jeans,Clothing,51.19,ModernTech
787,T-shirt Pro,Clothing,52.15,UrbanStyle
788,Jewelry,Accessories,35.2,TechCorp
789,Jeans,Clothing,65.02,UrbanStyle
790,Laptop Lite,Electronics,134.17,ClassicBrand
791,Jeans,Clothing,36.04,ComfortWear
792,Boots,Footwear,81.05,UrbanStyle
793,Perfume,Beauty,37.84,ElegantLife
794,Watch,Accessories,31.82,UrbanStyle
795,Hat Plus,Accessories,20.34,TrendyFashion
796,Dress,Clothing,54.69,TechCorp
797,Perfume,Beauty,27.99,ComfortWear
798,Phone,Electronics,311.56,TrendyFashion
799,Sunglasses,Accessories,23.89,ModernTech
800,Watch,Accessories,53.3,ModernTech
801,Boots Mini,Footwear,93.91,ModernTech
802,Tablet,Electronics,73.32,UrbanStyle
803,Boots,Footwear,70.39,ComfortWear
804,Jeans,Clothing,23.74,TrendyFashion
805,Phone,Electronics,78.52,TrendyFashion
806,Laptop Plus,Electronics,495.48,UrbanStyle
807,Sneakers,Footwear,68.68,ClassicBrand
808,Sneakers,Footwear,127.18,TrendyFashion
809,Backpack Mini,Bags,49.19,TechCorp
810,Jewelry,Accessories,71.34,TechCorp
811,Backpack,Bags,97.22,QualityPlus
812,Book,Media,19.89,UrbanStyle
813,Watch,Accessories,52.44,SportMax
814,T-shirt,Clothing,41.77,UrbanStyle
815,Jacket,Outerwear,95.82,ClassicBrand
816,Jewelry,Accessories,93.66,UrbanStyle
817,Belt,Accessories,84.76,TrendyFashion
818,Boots,Footwear,145.8,ModernTech
819,Sunglasses Mini,Accessories,21.19,SportMax
820,Tablet Max,Electronics,378.89,ClassicBrand
821,Watch,Accessories,94.45,UrbanStyle
822,Phone,Electronics,131.55,TechCorp
823,Belt Mini,Accessories,15.98,ComfortWear
824,Perfume,Beauty,48.35,QualityPlus
825,Boots Lite,Footwear,98.94,ComfortWear
826,Laptop,Electronics,428.82,QualityPlus
827,Tablet,Electronics,112.9,TrendyFashion
828,Watch,Accessories,81.57,SportMax
829,Tablet,Electronics,140.73,ClassicBrand
830,Sunglasses Mini,Accessories,24.73,ComfortWear
831,Tablet,Electronics,123.92,ComfortWear
832,Book,Media,25.36,TechCorp
833,Sneakers,Footwear,109.82,TechCorp
834,Phone,Electronics,285.38,ComfortWear
835,Belt,Accessories,42.29,StyleBrand
836,T-shirt,Clothing,72.02,UrbanStyle
837,Sunglasses,Accessories,45.32,TechCorp
838,Jewelry,Accessories,83.49,ClassicBrand
839,T-shirt,Clothing,43.54,TechCorp
840,Phone Plus,Electronics,219.62,TechCorp
841,Book Max,Media,16.57,SportMax
842,Socks,Accessories,37.12,StyleBrand
843,Camera Mini,Electronics,386.42,ComfortWear
844,Camera,Electronics,276.22,SportMax
845,Dress Max,Clothing,30.09,ModernTech
846,Headphones Lite,Electronics,454.81,QualityPlus
847,Boots,Footwear,76.07,StyleBrand
848,Jeans,Clothing,50.33,StyleBrand
849,Laptop,Electronics,457.91,TrendyFashion
850,T-shirt Max,Clothing,55.58,ComfortWear
851,Watch,Accessories,20.52,QualityPlus
852,Jacket,Outerwear,190.37,TrendyFashion
853,Belt,Accessories,66.49,UrbanStyle
854,Perfume Pro,Beauty,30.07,ClassicBrand
855,Dress,Clothing,24.05,TrendyFashion
856,Jeans,Clothing,66.61,ComfortWear
857,Watch,Accessories,65.81,TechCorp
858,Perfume,Beauty,39.01,ComfortWear
859,Laptop Mini,Electronics,452.25,StyleBrand
860,Belt,Accessories,80.97,QualityPlus
861,Laptop,Electronics,118.25,TrendyFashion
862,Hat,Accessories,38.05,StyleBrand
863,Sunglasses Lite,Accessories,32.36,TechCorp
864,Sneakers,Footwear,119.27,ElegantLife
865,Jewelry,Accessories,13.02,QualityPlus
866,Watch,Accessories,61.29,TechCorp
867,Headphones Mini,Electronics,393.11,ClassicBrand
868,Laptop Mini,Electronics,444.54,ModernTech
869,Laptop,Electronics,203.94,StyleBrand
870,Boots,Footwear,128.55,UrbanStyle
871,Sneakers Lite,Footwear,43.28,SportMax
872,Laptop,Electronics,430.9,ElegantLife
873,Sneakers,Footwear,45.3,TechCorp
874,Headphones,Electronics,228.78,ElegantLife
875,Jacket Max,Outerwear,167.57,ComfortWear
876,Headphones,Electronics,117.46,TrendyFashion
877,Phone Plus,Electronics,153.16,StyleBrand
878,Book,Media,23.06,StyleBrand
879,Watch Max,Accessories,74.8,ModernTech
880,Laptop,Electronics,338.52,StyleBrand
881,Book,Media,22.35,UrbanStyle
882,Socks Plus,Accessories,58.85,ModernTech
883,Boots,Footwear,60.22,SportMax
884,Sneakers,Footwear,71.48,ComfortWear
885,Phone,Electronics,131.72,SportMax
886,Sneakers Lite,Footwear,139.01,ElegantLife
887,Tablet,Electronics,312.53,QualityPlus
888,Headphones Pro,Electronics,230.38,StyleBrand
889,Laptop,Electronics,257.9,ElegantLife
890,Laptop,Electronics,476.28,ElegantLife
891,Phone Plus,Electronics,119.01,QualityPlus
892,Jewelry,Accessories,62.76,UrbanStyle
893,Socks,Accessories,55.53,ModernTech
894,Boots,Footwear,103.37,ClassicBrand
895,Belt,Accessories,11.63,ElegantLife
896,Laptop Mini,Electronics,442.46,ElegantLife
897,Backpack,Bags,113.55,QualityPlus
898,Socks Max,Accessories,60.86,TrendyFashion
899,Backpack,Bags,91.18,ClassicBrand
900,Sneakers,Footwear,140.7,ModernTech
901,Hat Lite,Accessories,73.65,SportMax
902,Phone Mini,Electronics,118.64,ModernTech
903,Tablet,Electronics,309.33,QualityPlus
904,Camera,Electronics,323.02,ModernTech
905,Sunglasses,Accessories,48.17,TrendyFashion
906,Sneakers,Footwear,118.37,StyleBrand
907,Sunglasses,Accessories,94.09,ComfortWear
908,Jeans,Clothing,75.16,QualityPlus
909,Laptop,Electronics,252.88,ElegantLife
910,Phone Plus,Electronics,100.96,StyleBrand
911,Belt,Accessories,98.64,TrendyFashion
912,Book,Media,25.97,QualityPlus
913,Belt,Accessories,21.22,ClassicBrand
914,Headphones,Electronics,464.38,QualityPlus
915,Hat,Accessories,88.29,ElegantLife
916,Tablet Pro,Electronics,283.48,StyleBrand
917,Jacket,Outerwear,134.6,ComfortWear
918,Watch,Accessories,45.91,ClassicBrand
919,Camera,Electronics,74.64,ClassicBrand
920,Jacket,Outerwear,93.63,ClassicBrand
921,Headphones Pro,Electronics,411.28,ElegantLife
922,Jacket,Outerwear,40.74,TechCorp
923,Jacket,Outerwear,93.36,ComfortWear
924,Belt Lite,Accessories,45.84,TrendyFashion
925,Watch,Accessories,58.37,TrendyFashion
926,Headphones,Electronics,463.94,UrbanStyle
927,Socks,Accessories,41.17,ComfortWear
928,Phone Mini,Electronics,206.13,ModernTech
929,Backpack,Bags,95.06,ClassicBrand
930,Laptop,Electronics,253.5,TechCorp
931,Backpack,Bags,46.34,SportMax
932,Sneakers Mini,Footwear,84.29,QualityPlus
933,Socks,Accessories,22.68,ElegantLife
934,Headphones Max,Electronics,129.37,StyleBrand
935,Camera,Electronics,274.27,ElegantLife
936,Jewelry,Accessories,47.7,ModernTech
937,Sunglasses,Accessories,92.34,ElegantLife
938,Jewelry,Accessories,42.62,ComfortWear
939,Boots,Footwear,99.67,QualityPlus
940,Hat Plus,Accessories,66.9,ElegantLife
941,Jacket,Outerwear,42.1,ComfortWear
942,Hat,Accessories,69.72,TrendyFashion
943,Jewelry,Accessories,26.02,ComfortWear
944,Phone,Electronics,482.48,ComfortWear
945,Book,Media,8.72,ComfortWear
946,Tablet Plus,Electronics,236.58,SportMax
947,Headphones Plus,Electronics,88.41,QualityPlus
948,T-shirt Max,Clothing,79.8,ClassicBrand
949,Book,Media,17.55,TrendyFashion
950,Phone,Electronics,317.92,ClassicBrand
951,Headphones Mini,Electronics,80.18,ClassicBrand
952,T-shirt Plus,Clothing,63.75,UrbanStyle
953,Belt Max,Accessories,28.89,TrendyFashion
954,Perfume,Beauty,55.41,ClassicBrand
955,Jacket Mini,Outerwear,72.82,QualityPlus
956,Sunglasses,Accessories,27.16,TrendyFashion
957,Jeans,Clothing,17.38,ClassicBrand
958,Phone,Electronics,262.43,StyleBrand
959,Belt,Accessories,60.84,SportMax
960,Jeans Pro,Clothing,19.27,ClassicBrand
961,Headphones,Electronics,398.99,StyleBrand
962,Belt,Accessories,50.8,UrbanStyle
963,Perfume,Beauty,38.6,ElegantLife
964,Jewelry Lite,Accessories,49.67,ModernTech
965,Backpack,Bags,63.07,UrbanStyle
966,Perfume,Beauty,40.18,ElegantLife
967,Jewelry Plus,Accessories,23.97,TrendyFashion
968,Boots Mini,Footwear,51.83,QualityPlus
969,Jacket,Outerwear,177.89,ComfortWear
970,Phone,Electronics,475.75,TechCorp
971,Hat Plus,Accessories,43.6,ComfortWear
972,Belt,Accessories,34.37,ModernTech
973,Perfume,Beauty,43.98,SportMax
974,Laptop Pro,Electronics,233.93,ClassicBrand
975,Laptop,Electronics,61.42,TrendyFashion
976,Sunglasses,Accessories,24.05,ClassicBrand
977,Watch Pro,Accessories,74.44,QualityPlus
978,Headphones,Electronics,346.52,ElegantLife
979,Book Max,Media,5.68,ModernTech
980,Backpack Plus,Bags,46.09,ClassicBrand
981,Watch,Accessories,30.8,TrendyFashion
982,Perfume,Beauty,45.24,ClassicBrand
983,Jeans Max,Clothing,16.28,TechCorp
984,T-shirt,Clothing,21.77,StyleBrand
985,Socks,Accessories,81.99,ClassicBrand
986,Phone,Electronics,130.35,UrbanStyle
987,Hat Plus,Accessories,68.75,SportMax
988,Sneakers Plus,Footwear,58.58,ElegantLife
989,Socks,Accessories,18.95,TechCorp
990,Boots,Footwear,59.18,UrbanStyle
991,Sneakers Max,Footwear,116.67,StyleBrand
992,Sneakers,Footwear,132.68,ComfortWear
993,Camera Plus,Electronics,423.6,ClassicBrand
994,Jacket,Outerwear,103.55,ModernTech
995,Tablet Pro,Electronics,350.64,StyleBrand
996,Jacket,Outerwear,72.8,StyleBrand
997,Boots,Footwear,65.18,ComfortWear
998,Hat Mini,Accessories,90.67,ComfortWear
999,T-shirt,Clothing,15.85,QualityPlus
1000,Headphones,Electronics,88.48,ElegantLife
1001,Hat,Accessories,28.71,ModernTech
1002,Headphones Pro,Electronics,61.94,UrbanStyle
1003,Hat,Accessories,26.33,StyleBrand
1004,Laptop,Electronics,312.37,ElegantLife
1005,Watch Pro,Accessories,47.93,ComfortWear
1006,Belt,Accessories,90.34,TrendyFashion
1007,Jewelry,Accessories,83.57,SportMax
1008,T-shirt Mini,Clothing,37.22,SportMax
1009,Camera,Electronics,166.74,UrbanStyle
1010,Boots,Footwear,75.56,TechCorp
1011,Belt,Accessories,63.13,ClassicBrand
1012,Belt,Accessories,34.13,ClassicBrand
1013,Sneakers,Footwear,104.9,TrendyFashion
1014,T-shirt,Clothing,41.61,ElegantLife
1015,Hat,Accessories,59.68,ModernTech
1016,Perfume,Beauty,34.63,ModernTech
1017,Socks,Accessories,36.5,ClassicBrand
1018,Sneakers,Footwear,143.81,TechCorp
1019,T-shirt Pro,Clothing,64.63,SportMax
1020,Laptop Mini,Electronics,113.05,TrendyFashion
1021,Phone,Electronics,440.81,ModernTech
1022,Sneakers,Footwear,88.49,TrendyFashion
1023,Hat Pro,Accessories,90.51,SportMax
1024,Camera,Electronics,409.93,UrbanStyle
1025,Hat,Accessories,48.27,TrendyFashion
1026,Perfume,Beauty,16.01,StyleBrand
1027,Phone Pro,Electronics,170.9,UrbanStyle
1028,Phone,Electronics,293.74,StyleBrand
1029,Jewelry,Accessories,67.01,TechCorp
1030,Socks Lite,Accessories,33.21,StyleBrand
1031,T-shirt,Clothing,24.06,ComfortWear
1032,Sunglasses,Accessories,85.14,TrendyFashion
1033,Dress,Clothing,78.99,ComfortWear
1034,Dress,Clothing,49.17,StyleBrand
1035,T-shirt,Clothing,26.16,ElegantLife
1036,Dress Mini,Clothing,32.7,TrendyFashion
1037,Sneakers,Footwear,32.21,ClassicBrand
1038,Sunglasses,Accessories,92.29,TechCorp
1039,Perfume,Beauty,20.3,ComfortWear
1040,Dress,Clothing,52.47,StyleBrand
1041,Jacket,Outerwear,83.85,UrbanStyle
1042,T-shirt,Clothing,51.02,TechCorp
1043,T-shirt Plus,Clothing,57.34,UrbanStyle
1044,Laptop Pro,Electronics,423.38,ComfortWear
1045,Book Lite,Media,10.16,ModernTech
1046,Phone Pro,Electronics,54.95,ElegantLife
1047,Perfume Pro,Beauty,21.16,ElegantLife
1048,Socks,Accessories,91.0,UrbanStyle
1049,Jeans Max,Clothing,71.8,ModernTech
1050,Boots,Footwear,101.69,SportMax
1051,Book Lite,Media,20.01,ClassicBrand
1052,Boots,Footwear,109.8,QualityPlus
1053,Jewelry,Accessories,25.78,UrbanStyle
1054,Perfume,Beauty,56.15,ClassicBrand
1055,Backpack,Bags,64.78,TrendyFashion
1056,Belt Max,Accessories,44.48,ComfortWear
1057,T-shirt,Clothing,48.73,UrbanStyle
1058,T-shirt Max,Clothing,18.05,ElegantLife
1059,Boots Lite,Footwear,49.95,StyleBrand
1060,Phone,Electronics,382.12,ClassicBrand
1061,Hat Lite,Accessories,17.45,SportMax
1062,Camera,Electronics,321.42,ModernTech
1063,Sunglasses,Accessories,32.08,ClassicBrand
1064,Sneakers Lite,Footwear,76.72,QualityPlus
1065,Laptop,Electronics,179.91,StyleBrand
1066,Jeans,Clothing,38.12,ModernTech
1067,Hat Plus,Accessories,74.71,UrbanStyle
1068,Laptop,Electronics,183.7,ElegantLife
1069,Dress Lite,Clothing,51.82,UrbanStyle
1070,Hat Pro,Accessories,52.84,QualityPlus
1071,Socks,Accessories,69.73,ClassicBrand
1072,Phone,Electronics,471.57,StyleBrand
1073,Backpack,Bags,94.59,ClassicBrand
1074,Dress Plus,Clothing,28.97,StyleBrand
1075,Jewelry Plus,Accessories,12.81,TechCorp
1076,Hat,Accessories,33.6,StyleBrand
1077,Sunglasses,Accessories,63.56,ModernTech
1078,Boots,Footwear,36.17,SportMax
1079,Socks,Accessories,54.67,TechCorp
1080,Headphones,Electronics,318.58,TrendyFashion
1081,Belt,Accessories,40.08,StyleBrand
1082,Hat Lite,Accessories,79.38,StyleBrand
1083,Hat,Accessories,19.59,UrbanStyle
1084,Sunglasses,Accessories,16.76,StyleBrand
1085,Dress Pro,Clothing,62.33,StyleBrand
1086,Backpack,Bags,72.07,ClassicBrand
1087,Sneakers Max,Footwear,112.61,ElegantLife
1088,Jeans,Clothing,43.26,ComfortWear
1089,Phone,Electronics,160.88,ModernTech
1090,Laptop Lite,Electronics,418.6,ModernTech
1091,Socks Lite,Accessories,81.95,SportMax
1092,Jeans,Clothing,60.16,QualityPlus
1093,Belt,Accessories,34.49,SportMax
1094,Book Plus,Media,19.76,ClassicBrand
1095,Laptop,Electronics,212.44,ComfortWear
1096,Camera,Electronics,91.21,UrbanStyle
1097,Book,Media,27.93,TechCorp
1098,Sunglasses,Accessories,22.31,ClassicBrand
1099,Tablet,Electronics,477.61,ElegantLife
1100,Camera,Electronics,250.7,ElegantLife
1101,Socks,Accessories,26.66,TechCorp
1102,Belt,Accessories,58.77,TechCorp
1103,Dress,Clothing,71.74,TechCorp
1104,Tablet,Electronics,379.5,TrendyFashion
1105,Perfume,Beauty,51.3,UrbanStyle
1106,Jacket,Outerwear,145.41,UrbanStyle
1107,Dress,Clothing,60.0,TrendyFashion
1108,Jeans,Clothing,70.2,UrbanStyle
1109,Laptop,Electronics,162.35,ElegantLife
1110,Socks Plus,Accessories,54.05,ComfortWear
1111,Sunglasses Plus,Accessories,29.91,QualityPlus
1112,Perfume Lite,Beauty,59.45,QualityPlus
1113,Tablet,Electronics,474.83,TrendyFashion
1114,Tablet Lite,Electronics,67.74,TechCorp
1115,Jewelry Max,Accessories,73.5,UrbanStyle
1116,T-shirt,Clothing,75.14,ElegantLife
1117,Backpack,Bags,42.15,ComfortWear
1118,Socks Lite,Accessories,61.12,ElegantLife
1119,Perfume,Beauty,56.2,ComfortWear
1120,Camera,Electronics,65.28,ElegantLife
1121,Sunglasses,Accessories,72.77,ModernTech
1122,Watch,Accessories,36.76,SportMax
1123,Socks,Accessories,93.2,ModernTech
1124,Tablet Mini,Electronics,486.98,ElegantLife
1125,Jewelry Mini,Accessories,94.98,ElegantLife
1126,Socks,Accessories,52.68,ModernTech
1127,Boots Pro,Footwear,133.45,ComfortWear
1128,Perfume,Beauty,53.0,ModernTech
1129,Perfume Plus,Beauty,29.36,TechCorp
1130,Jewelry,Accessories,84.6,UrbanStyle
1131,Jacket Pro,Outerwear,45.92,ClassicBrand
1132,Belt,Accessories,63.66,ElegantLife
1133,Socks,Accessories,30.7,StyleBrand
1134,Watch Lite,Accessories,20.85,ClassicBrand
1135,Belt,Accessories,16.93,StyleBrand
1136,Jacket Max,Outerwear,151.41,TechCorp
1137,Phone,Electronics,202.94,ComfortWear
1138,Tablet,Electronics,376.15,ModernTech
1139,Laptop,Electronics,79.41,StyleBrand
1140,Perfume Pro,Beauty,29.19,UrbanStyle
1141,Jeans Plus,Clothing,50.07,SportMax
1142,Jacket,Outerwear,166.52,StyleBrand
1143,Laptop,Electronics,193.44,ComfortWear
1144,Book,Media,20.65,StyleBrand
1145,Jewelry,Accessories,89.74,ClassicBrand
1146,Phone,Electronics,327.14,ComfortWear
1147,Phone Plus,Electronics,154.83,ComfortWear
1148,Backpack,Bags,27.32,UrbanStyle
1149,Book Plus,Media,26.75,TrendyFashion
1150,Boots Max,Footwear,32.55,UrbanStyle
1151,Perfume,Beauty,54.36,TrendyFashion
1152,Hat,Accessories,57.6,TechCorp
1153,Phone Mini,Electronics,472.58,StyleBrand
1154,Tablet Lite,Electronics,409.45,UrbanStyle
1155,Socks,Accessories,99.81,SportMax
1156,Tablet,Electronics,207.82,StyleBrand
1157,Laptop,Electronics,395.23,ClassicBrand
1158,Dress,Clothing,41.13,StyleBrand
1159,Laptop,Electronics,265.94,ComfortWear
1160,Laptop Pro,Electronics,332.38,ElegantLife
1161,Dress,Clothing,71.79,ClassicBrand
1162,Belt,Accessories,98.57,SportMax
1163,Hat Plus,Accessories,79.14,StyleBrand
1164,Book,Media,15.44,ModernTech
1165,Perfume,Beauty,33.96,UrbanStyle
1166,Laptop,Electronics,381.91,TrendyFashion
1167,Book,Media,10.97,ClassicBrand
1168,Belt Max,Accessories,19.94,ClassicBrand
1169,Jeans,Clothing,38.05,TrendyFashion
1170,Camera,Electronics,179.26,QualityPlus
1171,Jewelry Max,Accessories,36.67,ComfortWear
1172,Socks,Accessories,31.02,ComfortWear
1173,Backpack Pro,Bags,29.0,ComfortWear
1174,Phone,Electronics,58.04,UrbanStyle
1175,Hat Pro,Accessories,98.9,QualityPlus
1176,Sneakers,Footwear,81.33,ModernTech
1177,Book,Media,14.61,ElegantLife
1178,Camera,Electronics,355.84,ClassicBrand
1179,T-shirt,Clothing,29.19,QualityPlus
1180,Phone,Electronics,477.48,StyleBrand
1181,Hat,Accessories,80.77,QualityPlus
1182,Jacket,Outerwear,54.31,StyleBrand
1183,Jacket,Outerwear,106.81,SportMax
1184,Sunglasses Max,Accessories,89.12,ModernTech
1185,Perfume,Beauty,57.51,QualityPlus
1186,Socks,Accessories,52.07,SportMax
1187,Jewelry,Accessories,65.21,QualityPlus
1188,Laptop,Electronics,125.17,TechCorp
1189,Watch Max,Accessories,99.21,UrbanStyle
1190,Dress Plus,Clothing,30.06,ElegantLife
1191,Boots,Footwear,143.13,SportMax
1192,Jacket Max,Outerwear,143.94,UrbanStyle
1193,Watch,Accessories,64.7,SportMax
1194,Jewelry Lite,Accessories,56.14,StyleBrand
1195,Phone,Electronics,153.8,ClassicBrand
1196,Sunglasses,Accessories,25.89,TechCorp
1197,Socks,Accessories,29.84,StyleBrand
1198,Camera Mini,Electronics,133.9,ModernTech
1199,Perfume Lite,Beauty,50.08,TechCorp
1200,Jeans Pro,Clothing,37.76,UrbanStyle
1201,Sunglasses Max,Accessories,15.21,UrbanStyle
1202,Camera,Electronics,486.1,ModernTech
1203,Jacket Max,Outerwear,181.41,TechCorp
1204,Jewelry Max,Accessories,93.5,ClassicBrand
1205,Perfume,Beauty,59.77,TrendyFashion
1206,Socks,Accessories,25.65,SportMax
1207,Sneakers Pro,Footwear,77.55,SportMax
1208,Socks,Accessories,78.24,QualityPlus
1209,Backpack,Bags,91.12,UrbanStyle
1210,Backpack,Bags,39.62,SportMax
1211,Camera,Electronics,417.12,TechCorp
1212,T-shirt,Clothing,29.59,ClassicBrand
1213,Socks,Accessories,30.14,QualityPlus
1214,Belt,Accessories,58.33,SportMax
1215,Boots,Footwear,101.15,SportMax
1216,Laptop,Electronics,311.04,ElegantLife
1217,Backpack,Bags,33.69,ClassicBrand
1218,Camera,Electronics,444.86,QualityPlus
1219,Jacket,Outerwear,82.5,TechCorp
1220,Sunglasses,Accessories,21.66,TrendyFashion
1221,Jewelry Pro,Accessories,89.99,SportMax
1222,Tablet,Electronics,480.04,StyleBrand
1223,Dress,Clothing,71.04,ElegantLife
1224,Dress Mini,Clothing,67.62,SportMax
1225,Belt,Accessories,68.97,TechCorp
1226,Jewelry,Accessories,59.58,ModernTech
1227,Hat,Accessories,17.83,TechCorp
1228,Boots,Footwear,79.01,SportMax
1229,Laptop,Electronics,217.71,ModernTech
1230,Perfume,Beauty,26.69,QualityPlus
1231,Watch,Accessories,75.11,UrbanStyle
1232,Tablet,Electronics,273.14,ElegantLife
1233,Socks Pro,Accessories,17.29,TrendyFashion
1234,Tablet,Electronics,149.08,ComfortWear
1235,Book,Media,22.08,ComfortWear
1236,Watch Lite,Accessories,16.85,StyleBrand
1237,Boots,Footwear,132.14,ModernTech
1238,Watch Plus,Accessories,54.56,ElegantLife
1239,Headphones,Electronics,266.26,StyleBrand
1240,Perfume,Beauty,41.66,QualityPlus
1241,Sneakers,Footwear,128.96,ClassicBrand
1242,Camera,Electronics,206.51,StyleBrand
1243,Laptop Pro,Electronics,355.11,TrendyFashion
1244,Hat,Accessories,60.92,ComfortWear
1245,Watch,Accessories,34.03,ModernTech
1246,Headphones,Electronics,445.38,ComfortWear
1247,Socks,Accessories,81.77,StyleBrand
1248,Socks,Accessories,69.26,ElegantLife
1249,T-shirt Lite,Clothing,70.29,ClassicBrand
1250,Perfume,Beauty,54.03,ComfortWear
1251,Sneakers,Footwear,115.0,ComfortWear
1252,Phone,Electronics,426.66,ModernTech
1253,Tablet Mini,Electronics,363.86,ModernTech
1254,Backpack,Bags,89.61,ElegantLife
1255,Watch Pro,Accessories,65.68,TrendyFashion
1256,Belt,Accessories,77.74,UrbanStyle
1257,Sunglasses Max,Accessories,24.27,SportMax
1258,Camera,Electronics,446.39,QualityPlus
1259,Sneakers Plus,Footwear,134.62,TechCorp
1260,Headphones,Electronics,63.16,TrendyFashion
1261,Watch,Accessories,84.32,ModernTech
1262,Hat,Accessories,21.6,ElegantLife
1263,Tablet,Electronics,200.8,ElegantLife
1264,Socks Lite,Accessories,76.92,ModernTech
1265,Hat,Accessories,24.47,UrbanStyle
1266,Perfume Plus,Beauty,51.81,TrendyFashion
1267,Jeans,Clothing,69.09,ModernTech
1268,Dress,Clothing,47.99,TrendyFashion
1269,Jewelry,Accessories,10.57,TechCorp
1270,T-shirt,Clothing,33.66,TechCorp
1271,Phone,Electronics,327.62,ClassicBrand
1272,Book,Media,29.53,SportMax
1273,Hat,Accessories,66.86,UrbanStyle
1274,T-shirt,Clothing,31.89,SportMax
1275,Jacket Mini,Outerwear,141.44,TrendyFashion
1276,Hat,Accessories,58.6,ModernTech
1277,Jacket,Outerwear,164.78,TrendyFashion
1278,Jacket Pro,Outerwear,57.12,SportMax
1279,Tablet,Electronics,392.46,UrbanStyle
